Assessment_Sequence_ID,Student_ID,Student or LA,PRE Agree To Participate,PRE Submitted,PRE Duration (Seconds),POST Agree To Participate,POST Submitted,POST Duration (Seconds),PRE % Answered,POST % Answered,PRE-score,POST-score,Effect-size,Learning_gain,male,female,transgender,other,Hispanic,white,black,asian,american_indian,hawaiian_or_other_pacific_islander,other,Year_in_school,First_time,0min_week_wLA,1-5min_week_wLA,6-15min_week_wLA,16-30min_week_wLA,30+min_week_wLA
331,9275,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
190,4571,0,I agree to participate,2015-12-31 12:44:31,902.35,,,,100,,76.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
221,7112,0,I agree to participate,2016-01-20 11:39:07,8049.477,I agree to participate,2016-04-25 09:23:47,1239.735,100,100,21.875,53.125,2.925238075,0.4,1,0,0,0,0,0,0,1,0,0,0,3rd,1,1,0,0,0,0
400,11188,0,I agree to participate,2016-08-16 08:47:24,811.186,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,1,4th,1,1,0,0,0,0
145,2361,0,I agree to participate,2015-09-03 00:00:00,5217.82,I agree to participate,2015-12-09 00:00:00,8393.801,100,100,34.04255319,72.34042553,1.412864468,0.580645161,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
223,7218,0,I agree to participate,2016-01-20 16:26:20,1074.404,I agree to participate,2016-04-25 18:22:32,1467.806,100,96.875,18.75,43.75,1.932678101,0.307692308,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
286,2963,0,I agree to participate,2016-01-24 15:24:25,858.757,I agree to participate,2016-04-27 16:44:43,859.459,100,100,50,75,1.423868948,0.5,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
143,10,0,I agree to participate,2015-09-03 00:00:00,1179.543,I agree to participate,2015-12-11 15:33:50,182.729,100,100,10,33.33333333,1.41607574,0.259259259,0,1,0,0,0,0,1,0,0,0,0,1st,1,1,0,0,0,0
228,5109,1,I agree to participate,2016-01-19 14:33:25,1731.949,I agree to participate,,,100,,93.75,,,,1,0,0,0,0,0,0,1,0,0,0,5th,1,0,0,0,0,0
261,6197,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
255,5780,0,I agree to participate,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
516,13572,0,I agree to participate,2016-08-31 17:28:22,205.559,,,,100,,25,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
322,8931,0,I agree to participate,2016-01-26 12:20:10,582.823,,,,100,,80,,,,1,0,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
139,1920,0,I agree to participate,2015-09-07 00:00:00,917.561,I agree to participate,,,100,,31.91489362,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
133,368,0,I agree to participate,2015-09-01 00:00:00,389.226,,,,100,,30,,,,0,1,0,0,1,0,0,0,0,0,1,2nd,1,1,0,0,0,0
286,3194,0,I agree to participate,2016-01-28 12:19:02,533.769,,,,100,,50,,,,0,1,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
312,10061,0,I agree to participate,2016-02-04 21:12:58,556.602,I agree to participate,2016-05-05 14:23:32,453.149,100,100,22.58064516,22.58064516,0,0,0,1,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
544,14512,0,I agree to participate,2016-09-01 07:24:08,1263.882,,,,100,,36.66666667,,,,1,0,0,0,0,0,0,0,0,0,0,2nd,1,1,0,0,0,0
133,433,0,I agree to participate,2015-09-01 00:00:00,2345.732,I agree to participate,2015-11-07 00:00:00,664.891,100,100,40,83.33333333,2.600412467,0.722222222,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
331,9260,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
265,6438,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
279,7568,0,I agree to participate,2016-01-29 16:00:24,751.864,I agree to participate,2016-04-22 13:25:13,1569.865,100,100,30,76.66666667,2.372491928,0.666666667,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
368,10216,0,,,,I agree to participate,2016-06-13 12:03:22,1093.468,,100,,90,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
220,6986,0,I agree to participate,2016-01-20 07:22:16,1025.841,I agree to participate,2016-04-25 07:26:20,1017.212,100,100,31.25,25,-0.480911552,-0.090909091,0,1,0,0,1,0,0,0,0,0,1,4th,1,1,0,0,0,0
541,14419,0,I agree to participate,2016-09-01 17:35:17,1528.714,,,,100,,20,,,,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
569,7604,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
514,13129,0,I agree to participate,2016-09-01 14:57:19,304.326,,,,100,,25,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
137,3340,0,I agree to participate,2015-09-11 00:00:00,709.289,I agree to participate,2015-12-05 00:00:00,823.759,100,100,60,85,1.18754088,0.625,0,1,0,0,0,0,1,0,0,0,0,1st,1,1,0,0,0,0
531,14067,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
226,3509,0,I agree to participate,2016-01-22 20:34:29,104.032,I agree to participate,2016-05-05 20:06:26,83.945,,,,,,,1,0,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
265,6591,0,I agree to participate,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
273,7394,0,I agree to participate,2016-01-21 16:58:42,717.192,,,,100,,30,,,,1,0,0,0,1,1,0,0,0,0,0,2nd,0,1,0,0,0,0
191,4803,0,I agree to participate,2016-01-03 20:30:39,12343.079,,,,100,,36.66666667,,,,1,0,0,0,1,1,0,0,0,0,0,1st,1,1,0,0,0,0
31,1756,0,I agree to participate,2015-09-04 00:00:00,504.015,,,,100,,68.18181818,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
31,1874,0,I agree to participate,2015-09-04 00:00:00,2285.773,I agree to participate,2015-12-10 10:08:54,776.194,100,100,9.090909091,63.63636364,2.800383332,0.6,0,1,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
273,7414,0,I agree to participate,2016-01-21 17:13:06,1183.308,I agree to participate,2016-04-21 16:55:32,1137.103,100,100,93.33333333,86.66666667,-0.334918646,-1,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
141,1110,0,I agree to participate,2015-08-29 00:00:00,1742.432,I agree to participate,2015-12-07 00:00:00,1297.848,100,100,36.66666667,33.33333333,-0.17566515,-0.052631579,1,0,0,0,1,1,0,0,0,0,0,2nd,1,1,0,0,0,0
166,2058,0,I agree to participate,2015-09-14 00:00:00,1648.657,I agree to participate,,,100,,26.66666667,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
331,9305,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
467,11500,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
542,6734,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
145,2390,0,I agree to participate,2015-09-03 00:00:00,1988.663,I agree to participate,2015-12-09 00:00:00,1118.809,100,100,76.59574468,76.59574468,0,0,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
339,9598,0,I agree to participate,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
225,3497,0,I agree to participate,2016-01-18 11:44:26,2834.535,I agree to participate,2016-05-03 09:44:18,1941.867,100,100,46.875,87.5,2.104592033,0.764705882,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
261,6227,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
226,3520,0,I agree to participate,,,I agree to participate,2016-05-03 18:31:17,100.618,,,,,,,1,0,0,0,1,1,0,0,0,0,0,3rd,1,1,0,0,0,0
247,5552,0,I agree to participate,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
467,11577,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
261,6083,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
133,191,0,I agree to participate,2015-09-01 00:00:00,805.71,I agree to participate,2015-11-07 00:00:00,598.613,100,100,23.33333333,66.66666667,2.600412467,0.565217391,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
17,1184,0,I agree to participate,2015-08-28 00:00:00,2115.614,I agree to participate,2015-12-07 10:47:40,1889.71,100,100,19.14893617,38.29787234,0.80730093,0.236842105,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
135,4273,0,,,,I agree to participate,2015-11-10 00:00:00,735.255,,100,,86.66666667,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
286,8541,0,I agree to participate,2016-01-28 22:45:59,2328.513,I agree to participate,2016-04-24 19:59:09,1601.356,100,100,50,58.33333333,0.474622983,0.166666667,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
215,4966,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
277,7500,0,I agree to participate,2016-01-23 12:16:39,2389.931,I agree to participate,2016-05-02 15:22:12,826.446,100,100,50,50,0,0,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
217,4959,0,I agree to participate,2016-01-19 14:09:28,935.403,,,,100,,36.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
77,3477,0,I agree to participate,2015-09-07 00:00:00,1111.765,I agree to participate,2015-12-13 12:53:11,927.497,100,100,23.40425532,59.57446809,1.330635923,0.472222222,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
133,462,0,,,,I agree to participate,2015-11-07 00:00:00,1283.079,,100,,56.66666667,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
318,8860,0,I agree to participate,2016-01-26 15:11:56,2850.801,I agree to participate,2016-05-17 16:15:06,3783.851,100,100,36.17021277,82.9787234,2.167752251,0.733333333,1,0,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
265,6466,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
149,2090,0,I agree to participate,2015-09-04 00:00:00,468.705,I agree to participate,2015-12-07 00:00:00,113.982,100,95.45454545,22.72727273,13.63636364,-0.397478588,-0.117647059,1,0,0,0,0,0,1,0,0,0,0,4th,0,1,0,0,0,0
514,13158,0,I agree to participate,2016-08-31 18:53:15,803.596,,,,100,,50,,,,0,1,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
368,4464,0,I do not agree to participate,,,I agree to participate,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
541,14445,0,I agree to participate,2016-09-03 12:24:08,3560.631,,,,100,,26.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
134,128,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
548,14585,0,I agree to participate,2016-09-01 16:01:56,1065.158,,,,100,,63.33333333,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
550,14635,0,I agree to participate,2016-09-01 19:16:37,302.508,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
535,14193,0,I agree to participate,2016-09-01 14:37:23,736.239,,,,100,,26.66666667,,,,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
226,3563,0,I agree to participate,2016-01-20 12:22:33,253.865,I agree to participate,2016-05-01 15:55:24,273.638,,,,,,,1,0,0,0,0,1,0,0,0,0,0,5th,1,1,0,0,0,0
265,6621,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
336,9641,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
156,900,0,I agree to participate,2015-09-01 00:00:00,636.454,I agree to participate,2015-12-12 00:00:00,449.154,100,100,45.45454545,36.36363636,-0.531410922,-0.166666667,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
156,1000,0,I agree to participate,2015-09-01 00:00:00,960.059,,,,100,,54.54545455,,,,1,0,0,0,1,0,1,0,0,0,0,1st,1,1,0,0,0,0
31,1786,0,I agree to participate,2015-09-04 00:00:00,631.85,,,,100,,81.81818182,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
237,1116,0,I agree to participate,2016-01-21 13:06:51,8361.198,,,,100,,19.35483871,,,,1,0,0,0,0,0,1,0,0,0,0,3rd,1,1,0,0,0,0
130,4176,0,I agree to participate,2015-10-13 00:00:00,649.412,I agree to participate,2015-12-11 11:15:05,861.84,100,100,26.66666667,56.66666667,1.632246992,0.409090909,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
342,9913,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
321,9221,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
588,6727,0,I agree to participate,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
363,8108,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
563,14964,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
335,9425,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
573,8184,0,I agree to participate,2016-09-01 15:06:05,362.003,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,3rd,1,1,0,0,0,0
137,3311,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
539,14386,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
33,1928,0,I agree to participate,2015-09-10 00:00:00,4468.813,,,,100,,36,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
339,9623,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
378,10313,0,I agree to participate,2016-05-31 13:34:43,391.661,,,,100,,20.83333333,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
286,5073,0,I agree to participate,2016-01-24 19:42:27,8740.671,I agree to participate,2016-04-26 12:08:19,606.581,100,100,54.16666667,75,1.186557457,0.454545455,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
277,7502,0,I agree to participate,2016-02-02 13:53:33,11917.554,I agree to participate,2016-05-03 11:23:58,2029.047,100,100,50,60,0.743935953,0.2,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
247,5582,0,I agree to participate,2016-01-18 14:35:02,878.271,,,,100,,27.27272727,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
17,1242,,I do not agree to participate,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
273,7298,0,I agree to participate,2016-02-01 10:20:41,1930.548,I agree to participate,2016-04-28 09:19:15,419.26,100,96.66666667,16.66666667,30,0.669837291,0.16,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
17,1197,0,I agree to participate,2015-08-28 00:00:00,3106.721,,,,100,,72.34042553,,,,1,0,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
133,211,0,I agree to participate,2015-09-01 00:00:00,1147.995,I agree to participate,2015-11-07 00:00:00,1128.15,100,100,23.33333333,63.33333333,2.400380738,0.52173913,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
18,1534,0,I agree to participate,2015-08-28 00:00:00,9625.443,I agree to participate,2015-12-07 08:00:56,1060.375,100,100,21.27659574,44.68085106,0.914252115,0.297297297,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
222,7191,0,I agree to participate,2016-01-20 11:25:29,1207.016,I agree to participate,2016-04-25 11:30:28,1495.748,100,100,21.875,18.75,-0.23767817,-0.04,0,1,0,0,0,0,0,1,0,0,0,3rd,1,1,0,0,0,0
467,11505,0,I agree to participate,2016-08-20 20:03:36,424.597,,,,100,,41.66666667,,,,0,1,0,0,0,0,0,0,0,0,1,1st,1,1,0,0,0,0
17,1142,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
70,2785,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
317,9015,0,I agree to participate,2016-01-28 11:42:48,788.214,I agree to participate,2016-05-08 19:52:19,450.906,100,100,65.38461538,73.07692308,0.533580738,0.222222222,1,0,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
18,1511,0,I agree to participate,2015-08-28 00:00:00,1508.001,I agree to participate,2015-12-07 09:43:36,610.222,100,100,31.91489362,38.29787234,0.249341486,0.09375,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
30,1671,0,I agree to participate,2015-09-07 00:00:00,168.75,,,,100,,18.18181818,,,,0,1,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
485,11824,0,I agree to participate,2016-08-23 12:04:43,289.268,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,3rd,0,1,0,0,0,0
556,14731,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
302,8092,0,I agree to participate,2016-01-28 19:34:54,393.229,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
268,6795,0,I agree to participate,2016-01-20 17:02:21,1184.09,I agree to participate,2016-04-27 16:59:24,817.345,100,100,50,43.33333333,-0.316571585,-0.133333333,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
257,5806,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
136,792,0,I agree to participate,2015-08-31 00:00:00,1237.069,I agree to participate,2015-11-23 00:00:00,1078.871,100,100,20,86.66666667,2.887001965,0.833333333,0,1,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
163,3674,0,I agree to participate,2015-09-11 00:00:00,6943.703,I agree to participate,2015-12-13 00:00:00,1876.97,100,100,36.17021277,78.72340426,1.794955634,0.666666667,1,0,0,0,0,1,0,0,0,0,0,2nd,0,1,0,0,0,0
198,4292,1,I agree to participate,2016-01-11 13:44:18,1206.675,I agree to participate,2016-03-12 23:19:18,623.378,100,100,93.33333333,96.66666667,0.162283572,0.5,1,0,0,0,0,1,0,0,0,0,0,5th,0,0,0,0,0,0
432,12177,0,I agree to participate,2016-08-24 13:04:52,432.109,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,Graduate,1,1,0,0,0,0
517,13654,0,I agree to participate,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,2nd,0,1,0,0,0,0
83,3714,0,I agree to participate,2015-09-09 00:00:00,788.349,,,,100,,37.5,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
430,12315,0,I agree to participate,2016-08-25 10:14:01,422.294,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,Graduate,1,1,0,0,0,0
68,2735,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
517,13643,0,I agree to participate,2016-09-01 09:08:55,559.79,,,,100,,45.45454545,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
286,8563,0,I agree to participate,2016-01-29 07:34:00,103.405,,,,100,,25,,,,1,0,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
133,194,0,I agree to participate,2015-09-01 00:00:00,3313.183,,,,100,,43.33333333,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
209,5308,0,I agree to participate,2016-01-21 12:20:23,530.228,,,,100,,54.54545455,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
137,2963,0,I agree to participate,2015-09-11 00:00:00,859.619,I agree to participate,2015-12-05 00:00:00,555.672,100,100,90,100,0.475016352,1,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
132,147,0,I agree to participate,2015-09-01 00:00:00,203.058,,,,90,,20,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
190,4508,0,I agree to participate,2015-12-31 13:38:05,1345.15,I agree to participate,2016-04-12 19:52:42,681.899,100,100,100,96.66666667,-0.19511934,N/A,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
265,6400,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
409,11240,0,I agree to participate,2016-08-16 14:57:46,363.846,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,1,4th,1,1,0,0,0,0
265,6650,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
567,15140,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
516,13615,0,I agree to participate,2016-08-31 16:30:40,1458.276,,,,100,,58.33333333,,,,0,1,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
144,62,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
467,11467,0,I agree to participate,2016-08-27 20:32:20,188.862,,,,95.83333333,,29.16666667,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
17,1332,0,I agree to participate,2015-08-28 00:00:00,2207.891,,,,100,,46.80851064,,,,1,0,0,0,1,1,0,0,0,0,0,2nd,1,1,0,0,0,0
134,118,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
360,8067,0,,,,I agree to participate,2016-04-12 16:00:09,136.114,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
560,14792,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
301,8238,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
156,4293,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
278,2322,0,,,,I agree to participate,2016-04-28 08:15:58,2271.42,,83.33333333,,30,,,0,1,0,0,0,0,1,0,0,0,0,1st,0,1,0,0,0,0
17,1150,0,I agree to participate,2015-08-28 00:00:00,842.325,I agree to participate,2015-12-07 08:39:40,609.004,100,100,12.76595745,38.29787234,1.07640124,0.292682927,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
365,8133,0,,,,I agree to participate,2016-04-14 18:02:10,1497.656,,100,,80,,,0,1,0,0,1,1,0,0,0,0,0,1st,1,1,0,0,0,0
280,2658,0,I agree to participate,2016-01-25 15:28:56,600.352,I agree to participate,2016-04-22 13:02:35,98.319,100,100,12.5,12.5,0,0,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
532,14069,0,I agree to participate,2016-09-01 06:21:56,2789.501,,,,100,,31.25,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
389,11949,0,I agree to participate,2016-08-26 13:02:15,1026.08,,,,100,,63.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
301,8224,0,I agree to participate,2016-01-21 20:34:35,1812.911,,,,100,,46.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
154,3851,0,I agree to participate,2015-09-28 00:00:00,1567.766,,,,100,,40,,,,1,0,0,0,1,1,0,0,0,0,0,3rd,1,1,0,0,0,0
322,8917,0,I agree to participate,2016-01-25 15:47:08,1390.162,,,,100,,60,,,,1,0,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
179,4958,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
18,1530,0,I agree to participate,2015-08-28 00:00:00,3571.346,,,,93.61702128,,10.63829787,,,,1,0,0,0,0,0,1,0,0,0,0,3rd,0,1,0,0,0,0
57,2479,0,I agree to participate,2015-09-14 00:00:00,1936.327,,,,100,,73.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,1st,0,1,0,0,0,0
558,14751,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
475,4938,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
247,5508,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
191,201,0,I agree to participate,2016-01-03 15:24:22,1592.733,,,,100,,43.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
137,3370,0,I agree to participate,2015-09-11 00:00:00,607.648,I agree to participate,2015-12-05 00:00:00,323.525,100,100,100,100,0,N/A,0,1,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
191,4707,0,I agree to participate,2016-01-04 10:44:22,1320.196,,,,100,,90,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
69,2765,0,I agree to participate,2015-09-14 00:00:00,1363.068,,,,100,,33.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
169,2311,0,I agree to participate,2015-09-14 00:00:00,1624.392,I agree to participate,,,100,,23.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
191,4626,0,I agree to participate,2015-12-30 23:02:41,839.395,,,,100,,66.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
581,15692,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
247,5454,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
356,3923,0,,,,I agree to participate,2016-05-27 19:14:47,1305.452,,100,,53.125,,,1,0,0,0,0,0,0,0,0,0,1,4th,1,1,0,0,0,0
137,3136,0,I agree to participate,2015-09-11 00:00:00,619.21,,,,100,,100,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
257,5821,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
153,3967,0,I agree to participate,2015-09-30 00:00:00,3293.411,I agree to participate,2015-12-06 00:00:00,1382.116,100,100,33.33333333,63.33333333,1.960537137,0.45,1,0,0,0,0,0,0,0,0,1,0,4th,1,1,0,0,0,0
191,4612,0,I agree to participate,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
342,9837,0,I agree to participate,2016-02-04 09:41:33,520.105,,,,100,,19.23076923,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
339,9677,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
539,14374,0,I agree to participate,2016-09-03 13:28:28,1180.315,,,,100,,36.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
